Id,Transcription,Tag,Link,Platform,Views,Classificação
22,o TDAH precisa de rotina mas infelizmente ele tem dificuldade em mantê-las já o autismo ama rotina e tem muita dificuldade com imprevistos o TDAH vive se distraindo até mesmo com seus pensamentos o autista ele pode até não estar te olhando ou Parecer distraído mas ainda assim ele consegue manter a atenção o TDAH pode ser muito comunicativo gostar de conversar e até falar coisas engraçadas de ao autista tem muitas dificuldades na comunicação e na interação social interessante né comentem muito que a gente faz a parte 2,TEA,https://www.instagram.com/reel/DDQ9jc-MRgU/?igsh=MWVmdmwwZHl6aTdpMA==,Instagram,,ÚTIL
30,Não não quero mais isso não é para ser do meu jeito também não quero de jeito nenhum porque eu fiz tudo como estava combina,TEA,https://www.instagram.com/reel/C8xZm5Uv1Xd/?igsh=MTVqendodmpjcTd5eg==,Instagram,,OUTRA
31,você sabia qual a importância dos cordões de girassóis quebra-cabeça e infinito o cordão de girassol é um acessório utilizado para indicar que a pessoa tem uma deficiência oculta ou seja uma condição que não é visível a primeira vista como transtorno do espectro autista ele é muito útil para que pessoas autistas recebam mais compreensão e suporte em locais Públicos como aeroportos Supermercados e Transportes Coletivos o símbolo do quebra-cabeça representa a complexidade e diversidade do autismo com suas peças coloridas simbolizando as diferentes facetas do transtorno do espectro autista tea ele também é associado aos desafios e a necessidade de compreensão e inclusão O infinito é usado por muitas pessoas autistas e apoiadores da neurodiversidade representa a aceitação do autismo como uma parte natural da diversidade humana sem a ideia de cura muitas pessoas preferem esse símbolo ao quebra-cabeça por considerá-lo mais positivo e inclusive pode ser usado para indicar orgulho autista e pertencimento à comunidade neuro divergente Agora me conta conhece alguém que utiliza estes cordões,TEA,https://www.instagram.com/reel/DHmQacsRoJY/?igsh=MjVzcXI1bWYwbjk3,Instagram,,ÚTIL
32,sinais de autismo em adultos ter poucos amigos ou nenhum não gostar de receber visita preferi ficar em casa do que sair nervosismo quando precisa conversar com alguém que não tem intimidade ou para fazer ligações ser resistente a mudança e ter padrões rígidos de comportamento de pensamento preferir trabalhar sozinho do que em equipe sentir desconforto ao fazer contato visual desconforto com barulhos lugares muito agitados e pessoas falando ao mesmo tempo esgotamento depois de interações sociais ensaiar ou fazer scripts mentais do que vai falar quando for interagir socialmente desconforto com luzes muito fortes cheiros texturas de roupas e etiquetas e irritabilidade sem motivo aparente dificuldade para dormir com claridade e distúrbios do sono e aí se identificou com quantos me conta nos comentários e não esquece de ler a legenda,TEA,https://www.instagram.com/reel/DIANJI8RNHu/?igsh=eXlpNDRtN2ZwcHl4,Instagram,,ÚTIL
33,o que toda mãe é típica está cansada de explicar não é birra é crise não é frescura é seletividade alimentar não é bagunça é TDH Não é nojo é transtorno do processamento sensorial não é preguiça é disfunção executiva não é chatice é rigidez conectiva não é obsessão é hiperfoco não é que ele não gosta de você é dificuldade com a socialização ele não está zoando repetindo tudo que você fala é colaria ele não é esquisito por fazer movimentos repetitivos é apenas uma estereotipia a conscientização dos termos corretos também é uma forma de promover a inclusão escutou então anota aí olha eu não quero que você saia desse vídeo sem deixar o seu coraçãozinho e me seguir hein tchau,TEA,https://www.instagram.com/reel/DIrvGQRS9aW/?igsh=MXcxdWp2NHM4Y3J3NA==,Instagram,,Experiência pessoal
36,coisas que parecem normais mas deixaram autista em Pânico para você pode ser uma coisa simples do dia a dia mas para um autista pode ser um pesadelo mudança de última hora então você se planejou sair às 18 e antecipam para 5:30 então Qualquer mudança que não tem o aviso prévio é muito difícil da gente processar pessoas encostando do nada então aquelas pessoas que falam encostando tem mania de abraçar de pegar no rosto principalmente para quem já tem uma questão sensorial e isso traz os barulhos altos repentinos ou as luzes fortes fogos de artifício buzina alguém batendo na mesa alguém batendo a porta luzes fortes luzes piscando o cérebro autista ele pode até ampliar isso e provavelmente vem uma crise sensorial ou até uma questão física como dor de cabeça e outras coisas falar o telefone então às vezes para você é só Discar e falar mas para autista pode ser uma experiência horrível porque não dá tempo dele pensar no que ele vai falar isso torna tudo muito desgastante ai essa aqui é a música de fundo enquanto uma pessoa tá falando mais ou menos no mesmo nível de volume a maioria das pessoas consegue filtrar a informação principal do que a pessoa tá falando mas geralmente no cérebro autista processa tudo junto tudo de uma vez e aí dá a impressão de que a fala e a música Tão competindo a concentração vai para o espaço e a sensibilidade também reuniões sociais tem um roteiro então conversas informais tem um contexto quem fala primeiro quem puxa assunto como eu saio dessa conversa sem parecer Grosso tudo isso gera uma sobrecarga mental enorme uma fila em ordem Clara mudar a embalagem o sabor de um produto sem aviso prévio é um cérebro autista geralmente ele associa padrões visuais ou padrões de sabor e isso traz segurança quando isso muda pode ser um problema e aí me conta tem alguma dessas que também te deixa ansioso ou alguma coisa que é uma dificuldade para você e ninguém nem imagina pode colocar aqui nos comentários que eu vou adorar conhecer vocês,TEA,https://www.instagram.com/reel/DHBf3d5xQVi/?igsh=emJxY3FnaWhwYWtp,Instagram,,Experiência pessoal
39,sinais de autismo em adultos ter poucos amigos ou nenhum não gostar de receber visita preferi ficar em casa do que sair nervosismo quando precisa conversar com alguém que não tem intimidade ou para fazer ligações ser resistente a mudança e ter padrões rígidos de comportamento de pensamento preferir trabalhar sozinho do que em equipe sentir desconforto ao fazer contato visual desconforto com barulhos lugares muito agitados e pessoas falando ao mesmo tempo esgotamento depois de interações sociais ensaiar ou fazer scripts mentais do que vai falar quando forem interagir socialmente desconforto com luzes muito fortes cheiros texturas de roupas e etiquetas e irritabilidade sem motivo aparente dificuldade para dormir com claridade e distúrbios do sono e aí se identificou com quantos me conta nos comentários e não esquece de ler a legenda,TEA,https://www.instagram.com/reel/DHcMQYiO7vH/?igsh=dTU4bDcyenp2aGls,Instagram,,NÃO INCLUSO
41,Geralmente os nossos pais nos deram mais do que tiveram tem pessoas que são complicadas tem pessoas narcisista tem pessoas que abusam tem é fato mas não é a maioria das pessoas a maioria dos pais das Mães entregam mais do que receberam e se você ficar nessa conta de que falta você fica infeliz é a conta do que falta é uma coisa você funciona na água vai para o sentimento de Pequinês E aí quando a gente vai ressignificar por exemplo o clássico a minha mãe gostava mais da minha irmã do que de mim e ele começa a contar essa história aí você acolhe é uma dor real é porque minha minha irmã tinha mais facilidade do que eu e aí eu ah você conversa com uma pessoa e depois você faz assim ela me conta só escutei já uns seis meses aqui sobre essa história a sua irmã hoje né quantos anos tá tem uns 40 anos como é que tá essa sua irmã então querida da sua mãe como é que tá ela hoje a pessoa dava uma pausa falava assim fazia você sabe fala que a vida não sei muito bem assim é até hoje depende da minha mãe minha mãe pagar o colégio dos meus sobrinhos ela esfola minha mãe financeiramente a minha mãe não liga pra desabafar e quando eu vou reclamar ela não aí ela defende minha irmã eu fico mais raiva ainda aí eu paro assim penso é hora de fazer a pessoa realmente entender o que aconteceu Ah agora entendi a sua mãe amava mais você com sua irmã não olha a minha narrativa Não você não entendeu a sua mãe ela tinha duas filhas escondida uma e destruir sua irmã então eu criei uma uma mulher adulta que é infantilizar teve na educação O que é que diz o chicote um grande pediatra em inglês a mãe suficientemente boa como um pai é aquele que é um dia desnecessário Ou seja eu tinha duplo para que você não precise de mim então se eu tiver precisando de mim eu terminar eu te destruir o objetivo dela é o objetivo é autonomia a gente precisa doar afeto é longe tem que voltar com saudade mas não por necessidade Independência,TEA,https://www.instagram.com/reel/DGixNLjMaej/?igsh=eW5pdnl1c3h1NjQw,Instagram,,NÃO INCLUSO
42,porque autismo não tem cara tu não falasse para vocês Vocês não tem noção de metade do meu sofrimento de metade das coisas que eu passo autismo tem estereótipo histórico autismo não tem cura por que não é doença é uma alteração no sistema nervoso central Ok no meu desenvolvimento acontece na barriga da mãe é genético hereditário correto colega e aí o que acontece não tem cura hoje nós temos pessoas tentando buscar e aí publicações acontecendo pai track em várias coisas até antes dos seis meses quanto mais precoce melhor e se eu não conseguir precoce E se o diagnóstico vier tardio nós vamos trabalhar com redução de danos por quê se não fizer uma redução de danos nós poderíamos trabalhar com uma pessoa funcional que poderia entregar muito para vocês como eu tô aqui trabalhando como todos que estão aqui a maioria da minha equipe é neurodivergente olha a diferença então a gente pode trabalhar com pessoas que fazem entregas Geniais nas suas habilidades consigam lidar com as suas dificuldades com limitações entendam o seu funcionamento entendam que vão entrar em crise como eu falei ele fora eu não vou suportar até o fim porque eu tenho limitações e eu sei que meu corpo vai encher e gentilmente a nobre colega falou fale primeiro muito obrigada de verdade muito obrigado,TEA,https://www.instagram.com/reel/DIykUhMMGcD/?igsh=aWJmYzJhYW9oa2Fj,Instagram,,ÚTIL
43,autismo nível 1 e TDH ele é esperto só faz isso porque quer quem convive com uma criança autista nível ou já ouviu algo parecido afinal ela fala bem Tem boas habilidades em algumas áreas para muitos parece entender tudo mas a realidade é diferente autistas nível enfrentam Desafios que nem sempre são óbvios eles podem ter dificuldades com funções executivas como planejar e organizar ações com a teoria da mente entender o ponto de vista do outro com a coerência Central perceber o contexto como um todo e com a rigidez cognitiva dificuldade em lidar com mudanças e flexibilizar pensamentos Isso significa que uma simples regra como não entre no quarto enquanto o irmão dorme pode não ser tão simples assim eles podem até memorizar a regra mas na hora de aplicá-la a desatenção do TDH ou a falta de percepção social podem atrapalhar eles podem esquecer não entenderem a importância do momento ou simplesmente seguir o impulso sem perceber o impacto e é aí que Muitos pais se frustram ele já sabe já expliquei mil vezes parece que faz de propósito mas não o que falta não é vontade de acertar e se repertório para interpretar a situação da maneira correta nosso papel não é pão de luz por algo que ainda não conseguem fazer mas ensiná-los repetidamente até que consigam com paciência estratégias e acolhimento eles aprendem ano tempo deles do jeito deles se queremos que nossos filhos enfrentem o mundo com mais segurança Precisamos ser o primeiro ambiente onde Eles encontram compreensão,TEA,https://www.instagram.com/reel/DHEfTYCRNp7/?igsh=aGQyOHhodHpkbmt2,Instagram,,ÚTIL
44,entendendo sobre as crises no autismo pessoas autistas podem ter dois tipos de crise shutdowns e meltdown shutdown é como se fosse uma crise para dentro um desligamento enquanto meltdown é como se fosse uma crise para fora um colapso Shut Down pode se apresentar como silêncio dissociação fadiga extrema dificuldade de comunicação dificuldade de movimentação enxaqueca e etc já aumento Down pode se apresentar como movimentos físicos choro gritos alto lesões estereotipias e etc é importante permitir espaço e tempo generosos para que a pessoa autista possa se recuperar de um shutdown já para os métodos o ideal é afastar a pessoa da situação que causou a crise e permitir comportamentos de auto-regulação de detectar e muito Dolorosos para pessoa shutdown são difíceis de detectar mas igualmente Dolorosos para pessoa são causados pelo acúmulo de estímulos sensoriais ou estresse como mudanças repentinas situações sociais exaustão física e mental mascaramento e etc Ambos são involuntários e não são guias Afinal birras acontecem de propósito visando um objetivo da uns podem ser reduzidos removendo gatilhos e tendo mais suporte mas isso nem sempre é viável para a maioria das pessoas ambos podem ocorrer em pessoas autistas mesmo imediatamente um após o outro Me siga pra mais,TEA,https://www.instagram.com/reel/DBRFwFCxYUf/?igsh=MTdxaGRjcGNjeWNmZA==,Instagram,,ÚTIL
48,Olha só quantas dificuldades os autistas do nível 1 enfrentam a somatória delas todos os dias é super desgastante tanto para os autistas quanto para suas famílias por isso que devemos parar de chamar o autismo de nível 1 de leve o fato deles terem mais autonomia não torna o processo mais fácil com o tempo e sem acompanhamento adequado o autismo do nível 1 resulta em pessoas muito mais vulneráveis ao bullying a exclusão a depressão a ansiedade isso porque elas são deixadas de lado vistas muitas vezes como esquisitas chatas arrogantes ou mal educadas nós estamos lutando para mudar isso mas essa é a realidade na maioria dos lugares ainda assim como os autistas do nível 2 do nível 3 o autista do nível 1 precisa de acompanhamento terapêutico nós não podemos deixar para depois ou só deixar assim mesmo de jeito nenhum o descaso pode intensificar os atrasos e gerar ainda mais desafios para o autista nível 1,TEA,https://www.instagram.com/reel/DFOmk6nsW2Y/?igsh=NzJ2bDU2dnozaHV0,Instagram,,ÚTIL
50,com um ano ele precisa falar com dois ele precisa Formar frases em 3 anos ele precisa se comunicar com um ano ele precisa falar de um a três palavras com intenção mamãe papai água ele precisa apontar mostrar o que que ele tá querendo e isso aquilo ao invés do tipo ele entende que eu mando simples dá tchau vem aqui senta não pode pode em dois anos ele fala cerca de 50 palavras hino tia vovó sair carro juntar duas palavrinhas mamãe água ele precisa estar pelo menos tentando formar uma frase e daí ele começa a fazer pequenas escolhas ele começa a demonstrar a sua personalidade com 3 anos ele precisa estar falando frases completas mamãe eu quero água mamãe eu quero sair mamãe eu quero brincar papai está lá fora e ele já usa o pronome Eu e meu e com 3 anos a criança já precisa ter uma fala que outras pessoas que não está na rotina dele todos os dias entenda vocês marcam são super importantes para você identificar se ele está com atraso ou não E se estiver encaminhar um neuro e é um fonoaudiólogo sou Camila mãe de uma criança autista de 5 anos de idade e descobriu o diagnóstico quando ela tinha dois e tô aqui para te ajudar a entender se o seu filho ou se alguém que você conhece apresenta sinais de autismo,TEA,https://www.instagram.com/reel/DJPGOEaSmEl/?igsh=Zjk0M2w2b3gyNG1i,Instagram,,EXPERIENCIA PESSOAL
51,se alimenta deixa eu ver como mulher boa na escrita dela ela é açúcar açúcar Extra ela não é meu é número 1 e para o Minion 30 é como se tivesse uma situação assim levando um pouco açúcar pá em falso inteiro ele luta para eu comer açúcar pela maioria eu convido açúcar não come nude minha irmã toma coca-cola mesmo não come pizza o cérebro quando em que ele assume o cara quando ele era lutador,TEA,https://www.instagram.com/reel/DHgcYPPxUzO/?igsh=czBzc3lwNzhnYjY0,Instagram,,Espanhol
55,filmes mega da Mega dos Famosos é necessário instalar,TEA,https://www.instagram.com/reel/DJJwJirxBJ7/?igsh=MTVhNDMybzU0ZG9veA==,Instagram,,INGLÊS
56,Você sabia que o autista nível 1 de suporte é o autista que sofre mais preconceito Oi eu sou a Rafa mãe do Arthur autista nível 3 de suporte e sim eu acho que o autista nível 1 suporte é o autista que vai sofrer mais preconceitos ao longo da vida como o autista nível 1 de suporte não tem características tão visíveis as pessoas acham que ele não precisa de ajuda aí vem aquele famoso Ah mas você nem parece autista o problema é que esse parecer não muda as dificuldades que essa pessoa enfrenta se ele não faz contato visual ele é arrogante se ele tem algum hiperfoco ele é obsessivo se ele tem alguma dificuldade de interação ou Integração Social Ele é esquisito se ele pede alguma adaptação ele tá exagerando e a mãe desse autista nível 1 provavelmente Em algumas ocasiões vai sofrer dobrado se o filho tem crise falam que é birra se o filho não entende regras sociais falam que ele é mal educado se ele tem seletividade alimentar é frescura se ele precisa de alguma apoio ali da mãe a mãe tá me manda ou pior de todos falam que a mãe quer que o filho seja autista para receber um benefício do governo é o famoso Vamos rir pra não chorar porque Nossa pelo amor de Deus quem são consciência gostaria que o filho fosse algo e não o autismo nível 1 não é mais fácil porque é leve porque de leve não tem nada o autismo não precisa ser visível para ser real e a falta de apoio não torna a vida do autista nível um suporte mais fácil e sim mais solitária,TEA,https://www.instagram.com/reel/DGy9ZzQR9z2/?igsh=cjI5MWhsMDYzM3Nw,Instagram,,EXPERIENCIA PESSOAL
58,quando um autista sorrir é porque ele viu a alegria em você quando um autista tentaram te abraçar é porque ele sentiu acolhimento em teus gessos quando um artista procurar o teu olhar se orgulhe ele está fazendo um grande esforço para tentar te conhecer os autistas tem muito mais a nos ensinar sobre a pureza e a sinceridade autismo não define uma pessoa mas é parte da sua identidade e deve ser respeitado e compreendido pela sociedade como uma diferença valiosa importante curte compartilha e segue essa linda página pois ela é uma fonte valiosa de conhecimento e apoio para muitas pessoas ajudando a promover a compreensão a empatia e a inclusão na sociedade,TEA,https://www.instagram.com/reel/DH0vSeJR5xm/?igsh=MXRzNHhyZzZzZjFtbw==,Instagram,,OUTRA
60,minha irmã autista está deixando de ser criança Pois é aconteceu que todo mundo temia Manu tá deixando de ser criança virando pré-adolescente ela perdeu aquele rostinho redondinho que vocês conheceram e agora tá com esse rostinho mais afinado Que data é uma dó porque queria mas que ela fosse criança Para sempre mano já entrou na adolescência ela tá naquela fase que nada é suficiente tá perdendo as roupinhas e qualquer momento de carinho direcionada a qualquer pessoa é extremamente rápido esse vestidinho mesmo que eu comprei para ela aqui mostrei para vocês que não tá mais dando direito nela como vocês podem ver e nem parece ser mais da idade dela já que ela já tá com a cara mais de mocinha vou ter que comprar vestidinhos novos para Manu e vou manter essa vibe de Infância porque eu acho que ela é ingênua demais para vestir roupinha de adolescente dia 16 de outubro humano faz 11 anos e eu vou atualizando vocês mas enfim galera esse momento uma hora ia chegar era inevitável por mais que a gente não quisesse mas pra gente mano sempre vai ser criança,TEA,https://www.instagram.com/reel/DA52vKYOFG_/?igsh=MWg1bHRkbncxNXc1eA==,Instagram,,EXPERIENCIA PESSOAL
63,especialistas estão usando para justificar e a intoxicação química aquelas nem ensinando depois da vacinação Poá Ilha quinto planeta Valente comente nesse espaço 55 Miguel da morte de tapioca com outras bem entendesse mas quando ele permitidos acerto mesmo assim letra sinto 30 miligramas dele é quinto Play penta valente que equivale a última novela 75 microgramas que seria a reforma contra ela hepatite sarra representa 5 vezes primitivo eles passam de problema se tira essa estratégia,TEA,https://www.instagram.com/reel/DG3EgRQRXdQ/?igsh=MTh4M3Fidm1kdTk5eA==,Instagram,,ESPANHOL
65,quando você abre até autismo se emocionais Perroni minha opinião aí algo mais difícil olhar o meio assim homem cognitiva ele era conhecida a pensar de maneira repetitiva sobre a experiências negativas esse caminho que dar se atrapalha no bugre de pensamentos sobre algo se ele poder de pensar isso e quando as personas de diferença se for um olhar Tormenta Perfecta para cair e ele era homem assim e assim quando você trata da Bruna no dia nesse sentido hospital,TEA,https://www.instagram.com/reel/DH9FeiYxAaq/?igsh=b3dvZDR4bHpndmc5,Instagram,,ESPANHOL
68,consegue dizer a bola bola papapapapa bola Não tudo bem eu vou jogar para você e você joga de volta para mim tá muito bem troca de volta para mamãe ai só que falta para mim joga joga joga joga joga joga joga joga joga joga tudo bem muito bem louca de volta para mim é só jogar isso joga joga joga para mamãe quando ele era bebê ele não parava de chorar eu achei que a audição poderia estar prejudicada Mas ele já não devia estar falando eu li em algum lugar que não falar era um sinal precoce de autismo ele não tem nenhum sintoma desse transtorno eu não me preocuparia com isso não menino meio fácil mas não tem nada de errado com ele,TEA,https://www.instagram.com/reel/DFiQWngxbCc/?igsh=bjc0NHdsczgxMjhi,Instagram,,NÃO INCLUSO
69,a mãe do autista nível 1 é a que mais sofre autista nível 1 normalmente brinca sorrir e fala as pessoas olham para ela e não identificam nada de imediato até porque muitas vezes a criança parece ser perfeitamente funcional e muitas vezes a mãe Escuta assim essa mãe está doida está querendo dar desculpas para malcriação do seu filho Ela tá procurando coisa onde não tem e o que muitas vezes essas pessoas não vem é não ter filtro social dificuldade de interação e rigidez cognitiva e todas essas questões somadas no cotidiano não só atrapalham como também prejudicam a qualidade de vida da criança e de quem cuida dela e você mamãe de autista já sofreu assim me conte apenas comentários obrigado por ter assistido esse vídeo aproveite e me segue compartilha esse vídeo para alguém e olhem não saia se eu deixar seu coraçãozinho hein tchau,TEA,https://www.instagram.com/reel/DI2AvxsSpTY/?igsh=MXhtamc5NXJic2J3aw==,Instagram,,EXPERIENCIA PESSOAL
