ID,Transcription,Tag,Link,Platform,Views,Classificação 
22,três coisas que todo bipolar quer que você infeliz saiba um tratamento não é cura nessa frase parece meio idiota muita gente não para para raciocinar né que acha que tomar um remédio a pessoa não vai ter mais sintomas nenhum e não é isso tratamento é para você lidar com os sintomas aprender a viver com eles mas não significa que você não vai ter altos e baixos que você não vai precisar ajustar esse tratamento né porque se fosse para não sente nada seria cura e não é sobre isso entendeu Não Tem Cura infelizmente a gente queria muito que tivesse cura também 2 se relacionar com a gente é Um Desafio e a gente sabe dessa informação porque é muito difícil lidar com essa transação de humor e saber como lidar com cada versão que a gente vai te oferecer principalmente porque a nossa cabeça é tão cheia de coisas que às vezes a gente pode suar um pouco apático até egoísta botar pensando tanto na gente mas é porque é uma confusão Tão Maluca aqui dentro que às vezes a gente não consegue externalizar o que a gente está sentindo em coisas a percepção de mundo nossa é distorcida né então a comunicação vai ter que ser a raiz de tudo 3º se a gente não tá dormindo você tem um problema sério bipolar que não dorme é pedir para dar tudo errado o sono é o nosso maior estabilizador de humor então quando a gente fala que a gente não pode ficar sem dormir que a gente precisa dormir cedo que a gente precisa descansar a gente não tá falando só de luxo a gente tá falando de uma necessidade gente para de dormir e começa a dormir pouco é para você se preocupar tá porque tá vindo uma bomba aí menino que vai te dar um,TBP,https://www.instagram.com/reel/DImhEMQR_7r/?igsh=MWs4NDR2YTFzcXplYg==,Instagram,119754,EXPERIÊNCIA PESSOAL
25,eu tô aqui com seu teste resultado aqui a respeito do diagnóstico de TDAH Ai meu Deus tô até com medo de saber ficar tranquilo o resultado tá ótimo você não tem TDH tá tudo certo não eu preciso você entregar Doutor Como assim você tava com medo de não ter TDH isso exatamente você sabe que é uma doença sim mas uma doença que tava me ajudando a viver até o momento te ajudando é claro Sabe quantas vezes eu esqueci meu filho na escola 38 aí o pessoal me chamava de pai relatos de pai merda ameaçava chamar o Conselho Tutelar até que eu descobri o advento do TDH e hoje não eu sou um pai conta IDH é diferente tirar isso porque me transformar de novo não pai merda você tava justificando a sua irresponsabilidade com uma doença você nem sabe se tinha Claro não sei o que que eu fale o quê meu Deus desculpa o diretor da Escola do meu filho eu estava fumando maconha e jogava no FIFA aí o jogo Era online não quis pausar Aí eu deixei meu filho aqui esperando 2 horas e meia é isso que você quer que eu diga Mas é verdade isso não importa se é,TBP,https://www.instagram.com/reel/DHMvThjyrrm/?igsh=djFrb282aDdteTJv,Instagram,1581927,NÃO INCLUÍDO 
27,eu tenho transtorno de bipolaridade eles não descartam o borderline Tá mas o resultado de tudo isso é que eu estava tomando as medicações erradas isso estava no prejudicando por que eu estava tomando as medicações para banda online e quem tem borderline entre torno de bipolaridade tem que não pode tomar Sertralina do nariz nesse vídeo Andressa toca em três pontos muito importantes O primeiro é o aumento de impulsividade para mudanças de visual que pode acontecer nos Episódios de transtorno bipolar No segundo ponto ela fala sobre os antidepressivos a Sertralina e donaren que devem ser evitados no transtorno bipolar porque podem realmente potencializar a mania e um terceiro ponto que ela fala muito importante é em relação à frequente e confusão diagnóstica que existe entre o transtorno bipolar e o transtorno de personalidade borderline,TBP,https://www.instagram.com/reel/DEgHQvAPTS9/?igsh=YWhxNGpldGI3cjRl,Instagram,676071,ÚTIL
29,top 4 de sentimentos muito fortes que eu tenho por causa do transtorno bipolar e que eu acho que outras pessoas também vão se identificar primeiro eu sinto muita culpa eu sinto uma culpa por tudo é uma culpa imensa é uma culpa que me machuca que me corrói que dói muito e muitas das vezes eram por coisas que eu não tinha controle da situação e que aconteceram comigo mas que eu me culpo até hoje e que me machucam profundamente até às vezes quando uma pessoa ela muda comigo de repente eu fico achando que é a minha culpa também segunda coisa eu sinto uma nostalgia enorme eu tenho uma dificuldade muito grande de esquecer as coisas e de superar e seguir em frente então eu fico remoendo situações conversas discussões pessoas que já passaram pela minha vida coisas que já aconteceram eu fico remoendo dentro de mim o tempo todo tudo isso eu não consigo simplesmente aceitar que aconteceu e seguir em frente três quando eu estou em fase de depressão né que a fase que quando a gente tem a deprimido eu sinto uma depressão tão forte que às vezes eu acho que eu vou de arrastar porque eu não vou aguentar de tanta tristeza que eu sinto o quarto e última raiva quando eu sinto uma raiva eu sinto uma raiva incontrolável eu não consigo controlar a minha força eu não consigo controlar as minhas atitudes eu não consigo controlar as minhas palavras então quando eu tô Insulto de raiva eu perco muito controle das coisas das situações,TBP,https://www.instagram.com/reel/DGOmHqkROUy/?igsh=cXB1bzV1Y2dyYzEz,Instagram,189406,EXPERIÊNCIA PESSOAL
32,o risco de uma criança desenvolver depressão esquizofrenia e transtorno bipolar pode estar relacionado O que aconteceu com o DNA da placenta da mãe durante a gestação foi isso que um belo estudo mostrou ser publicado esses dias em uma das maiores e mais importantes revistas científicas do mundo a placenta é muito mais do que um órgão passageiro durante a gravidez ela regula hormônios oxigênio e nutrientes entre a mãe e o bebê mas o que os cientistas descobriram agora é surpreendente certas alterações químicas no DNA da placenta e aquilo tá falando de epigenética de metilação de DNA podem estar ligadas ao desenvolvimento de transtornos psiquiátricos para entender isso os pesquisadores analisaram 214.000 regiões do DNA placentário de centenas de pessoas de amostras eles compararam essas alterações genéticas com estudos de grande escala sobre doenças psiquiátricas encontraram conexões importantes especialmente com esquizofrenia transtorno bipolar e depressão e isso significa que a interação entre genes e ambiente durante a gravidez pode influenciar no nosso cérebro lá na frente fatores como estresse materno nutrição e até infecções podem alterar a química da placenta e potencialmente Influenciar o risco dessas doenças no futuro Esse estudo reforça a ideia que a placenta é um terceiro cérebro durante a gestação conectando o bebê ao mundo externo de formas que ainda estamos começando a entender comenta aqui você já imaginava que a paz sempre seu DNA eram tão importantes assim eu sou Eduardo castanho e nesse perfil você aprende a usar a genética a seu favor para viver mais e melhor me segue aqui para você não perder nada Lembrando que nem tudo na vida genético mais quase tudo ruim,TBP,https://www.instagram.com/reel/DJkYS_kvW7J/?igsh=MWRnNGhjcDV2a2lkMQ==,Instagram,221362,ÚTIL
33,o misto quente é uma combinação de queijo derretido com presunto O queijo é macio e derrete com calor já o presunto ele tem uma textura mais firme e o sabor mais salgado separados Cada um tem sua característica particular mas juntos eles fazem o contraste interessante que se popularizou na nossa cultura assim como no misto quente nos Estados mistos do humor do seu cérebro está lidando com emoções Opostas que não deveriam estar juntas uma parte está quente derretendo como queijo Quando a pessoa está energizada impulsiva E até com dores difusas pelo corpo enquanto a outra parte é mais saudável e dura Quando a pessoa está triste desanimada sem motivação mas apática como presunto dependendo da mordida você pode sentir mais o queijo ou mais o presunto da mesma forma em um estado misto predomina muito mais a agitação e a ativação cerebral e às vezes predomina mais a melancolia tristeza e o desânimo qual a importância disso até dois textos de qualquer episódio do humor pode ser um episódio misto os estados mistos costumam ser mais graves com o início mais precoce costuma ser mais crônicos e respondem de um modo imprevisível a medicações antidepressivas costuma responder melhor a medicações de estabilizador de humor por isso se você está passando por uma situação parecida ou conhece alguém que está passando por isso não deixe de buscar ajuda especializada,TBP,https://www.instagram.com/reel/DH5723Jxokg/?igsh=MW1ucjNnN2Y3eHRqYg==,Instagram,134238,ÚTIL
35,a gente não pode ficar aguardando o emocional e na hora que a angústia a dor vem a gente precisa usar dos recursos que tem E o pior é que às vezes os recursos que a gente tem no dia a dia não serve para nada nessa hora a gente não consegue rezar ele consegue ler a gente consegue ver uma série de nada porque a mente né ela está intoxicada o sério nós não podemos ter preconceito minha gente com os remédios psiquiátricos da mesma forma como a gente precisa tomar regularmente um remédio para o coração um remédio para o funcionamento dos rins do fígado nós não podemos ter preconceito com o remédio que desintoxica o cérebro ou que coloca o para funcionar melhor é uma ignorância que dificulta muita gente a sair de quadros depressivos síndrome do pânico transtorno de personalidade remédio psiquiátrico é igual a qualquer outro o que acontece com o cérebro quando ele está em depressão ele tem excesso de uma substância que intoxica Então antes depressivo ajuda a expulsar a substância que está intoxicando,TBP,https://www.instagram.com/reel/DFNNETgufXH/?igsh=MzNkZWYzeGd5eTJ2,Instagram,547176,EXPERIÊNCIA PESSOAL
41,gostou do bipolar você tem aí Euforia que é uma alegria descabida e tem uma depressão profunda vai direto né não vai medicamento no meio disso aí não tá muito a festa também nessa bipolaridade aí por exemplo quem é bipolar não pode usar estimulante não pode usar os energéticos que o povo usa o tempo todo porque senão ele vai para Euforia depois quando ele cai cai mesmo mas eu tô falando Euforia gente não é uma alegria é aquela alegria que você tá no velório O cara chega ela tu mora online Exatamente exatamente tem alguma coisa errada é uma hipersexualidade ele compra tudo e mais alguma coisa esse homem isso não acontece sexualidade a não necessidade de sono a velocidade o cara faz tudo que é negócio gasta o dinheiro todo que não tem vai gastando pouco porque vai ter talvez,TBP,https://www.instagram.com/reel/Cihh_LmgkrF/?igsh=MXJtZ3AxOTk1NmZycQ==,Instagram,1118733,ÚTIL
44,eu tô aqui com seu teste resultado aqui a respeito do diagnóstico de TDAH Ai meu Deus tô até com medo de saber ficar tranquilo o resultado tá ótimo você não tem TDH tá tudo certo não eu preciso você entregar Doutor Como assim você tava com medo de não ter TDH isso exatamente você sabe que é uma doença sim mas uma doença que tava me ajudando a viver até o momento te ajudando é claro Sabe quantas vezes eu esqueci meu filho na escola 38 aí o pessoal me chamava de pai relatos de pai merda ameaçava chamar o Conselho Tutelar até que eu descobri o advento do TDH e hoje não eu sou um pai conta IDH é diferente tirar isso porque me transformar de novo não pai merda você tava justificando a sua irresponsabilidade com uma doença você nem sabe se tinha Claro não sei o que que eu fale o quê meu Deus desculpa o diretor da Escola do meu filho eu estava fumando maconha e jogava no FIFA aí o jogo Era online não quis pausar Aí eu deixei meu filho aqui esperando 2 horas e meia é isso que você quer que eu diga Mas é verdade isso não importa se é,TBP,https://www.instagram.com/reel/DHMvThjyrrm/?igsh=MWw1bm55dDUzZHo2,Instagram,1581947,NÃO INCLUÍDO 
45,o risco de uma criança desenvolver depressão esquizofrenia e transtorno bipolar pode estar relacionado O que aconteceu com o DNA da placenta da mãe durante a gestação foi isso que um belo estudo mostrou ser publicado esses dias em uma das maiores e mais importantes revistas científicas do mundo a placenta é muito mais do que um órgão passageiro durante a gravidez ela regula hormônios oxigênio e nutrientes entre a mãe e o bebê mas o que os cientistas descobriram agora é surpreendente certas alterações químicas no DNA da placenta e aquilo tá falando de epigenética de metilação de DNA podem estar ligadas ao desenvolvimento de transtornos psiquiátricos para entender isso os pesquisadores analisaram 214.000 regiões do DNA placentário de centenas de pessoas de amostras eles compararam essas alterações genéticas com estudos de grande escala sobre doenças psiquiátricas encontraram conexões importantes especialmente com esquizofrenia transtorno bipolar e depressão e isso significa que a interação entre genes e ambiente durante a gravidez pode influenciar no nosso cérebro lá na frente fatores como estresse materno nutrição e até infecções podem alterar a química da placenta e potencialmente Influenciar o risco dessas doenças no futuro Esse estudo reforça a ideia que a placenta é um terceiro cérebro durante a gestação conectando o bebê ao mundo externo de formas que ainda estamos começando a entender comenta aqui você já imaginava que a paz sempre seu DNA eram tão importantes assim eu sou Eduardo castanho e nesse perfil você aprende a usar a genética a seu favor para viver mais e melhor me segue aqui para você não perder nada Lembrando que nem tudo na vida genético mais quase tudo ruim,TBP,https://www.instagram.com/reel/DJkYS_kvW7J/?igsh=eXR3aDJqZ29ocG9p,Instagram,221369,NÃO INCLUÍDO 
46,eu tenho transtorno de bipolaridade eles não descartam o borderline Tá mas o resultado de tudo isso é que eu estava tomando as medicações erradas isso estava no prejudicando por que eu estava tomando as medicações para banda online e quem tem borderline entre torno de bipolaridade tem que não pode tomar Sertralina do nariz nesse vídeo Andressa toca em três pontos muito importantes O primeiro é o aumento de impulsividade para mudanças de visual que pode acontecer nos Episódios de transtorno bipolar No segundo ponto ela fala sobre os antidepressivos a Sertralina e donaren que devem ser evitados no transtorno bipolar porque podem realmente potencializar a mania e um terceiro ponto que ela fala muito importante é em relação à frequente e confusão diagnóstica que existe entre o transtorno bipolar e o transtorno de personalidade borderline,TBP,https://www.instagram.com/reel/DEgHQvAPTS9/?igsh=MWJpMTBmNHE3c2Y4Nw==,Instagram,676083,NÃO INCLUÍDO 
47,todo Bipolar é inteligente para Casseta acho que foram as pessoas mais inteligentes que eu conheci mas são as pessoas mais difíceis de tratar exatamente por isso que o Bipolar é uma mudança de humor muito violenta na fase eufórica eles têm ideias maravilhosas Eles não têm medo Eles apostam então eles conseguem chegar em nível de ousadia que a gente não faz agora quando cai na depressão eu vou te dizer uma coisa é pesa,TBP,https://www.instagram.com/reel/DHG0MjkuCmC/?igsh=bGdibzNtYjRsaWs5,Instagram,162491,NÃO INCLUÍDO 
49,aí a dica que eu dou para você é o seguinte compra compra compra comprar é o melhor remédio sabe por quê Porque quem tinha depressão era sua avó que antigamente não tinha cartão de crédito não tinha cheque especial não tinha nada disso hoje em dia mulher moderna mulher atual é dona de casa de hoje tu não fica mais em depressão não ela compra compra tudo só depois que vier a fatura que aí ela entra em depressão de novo então o processo é tudo isso ciclismo compra compra compra compra compra compra sai da depressão aí vem a fatura volta para depressão aí a gente espera um pouquinho dá um jeito de pagar faz empréstimo Liga para o amigo enfim a gente dá aquele jeito maravilhoso aquele jeito Nossa gostoso brasileiro seria a gente quando sabe encarar a gente volta a comprar tudo,TBP,https://www.instagram.com/reel/DC9cgxux41i/?igsh=bjJzMXNwdm5zNDBq,Instagram,827765,NÃO INCLUÍDO 
51,para mim o Bipolar é aquela pessoa assim ai adorei daqui a três vezes você falando meu que que é isso odeio camisetas que que é a bipolaridade bom você começou pelo que não é né obrigado então mudar de opinião tem nada a ver não é uma pessoa duas caras puta meu chefe é duas caras falso não tem nada a ver não é uma dupla personalidade e muito menos é uma pessoa louca a bipolaridade tem dois polos de humor um é depressão que todo mundo sabe que é terrível que a pessoa fica super para baixo em linhas Gerais e outra é a mania que é um estado onde a pessoa fica super eufórica é autoconfiante faz mal de cagada e tal na Mania Você pode até dizer acho que que cabe que a pessoa está cometendo loucuras porque maníaco de fechar a porta você consegue falar então não tem nada a ver com mania de usar verde na quarta-feira ou maníaco do parque a maníaco de limpeza uma maneira ele não tem nada a ver não a mania ela é sinônimo de Euforia é um estado de humor que o humor tá lá nas alturas Você tá se achando você acha capaz de qualquer coisa super-herói me lembro até uma vez uma época que eu achava que eu poderia atravessar a rua de olho fechado e que nada ia acontecer a pessoa tratada o bipolar Ou seja que ele não tá nem depressão Nem mania ele leva uma vida normal e nessa normalidade não dá para dizer que estigmatizar a pessoa como louca porque do nada ela tava deitada ali agora ela quer atravessar a rua e pular assim você tem um episódio de depressão e ele durou um tempo e aí você pode tanto ter uma virada direto para Mania como você pode ir para a estabilidade e depois da estabilidade ter a mania e são episódios mais longos por isso que não é uma mudança de opinião,TBP,https://www.instagram.com/reel/DJrU_uBu1IM/?igsh=amZlc2QzdjExOGkz,Instagram,196956,NÃO INCLUÍDO 
52,para você Eu tô tentando ser uma pessoa melhor eu tô tentando ser uma pessoa melhor tô tentando me ameaçar as pessoas vou ter que mandar matar esse cara matar ninguém,TBP,https://www.instagram.com/reel/DG88fbHv_ml/?igsh=ajhvZGljdG5meW8=,Instagram,612647,NÃO INCLUÍDO 
56,Oi eu sou a Gi eu tenho transtorno bipolar tipo 1 e hoje eu vou te contar como eu descobri que eu sou bipolar e talvez você já sabe essa história porque você tá aqui há muito tempo e se for seu caso comenta a raiz aqui para eu saber tá então pega sua pipoca e vamos lá antes do diagnóstico sempre me considerei ansiosa demais Sabe era sempre um misto entre ansiedade e irritabilidade demais onde em 2019 Eu tava no trabalho e meu coração começou a disparar do nada até que chegou a 170 VPN e eu tava sentada e eu resolvi ir para hospital até que me deram um calmante e só só que depois desse dia eles começou a acontecer todo dia durante uma semana até que me falaram para procurar um cartão mas ele sabe familiar mesmo sabe eu fui só que ele nem me deixou terminar de contar e por causa das aulas relações que eu tinha Ele já falou que era assim o nome do Pânico me deu um antidepressivo só que assim eu ouvi O Vizinho de Baixo piano eu tinha medo do banheiro porque achava que ela ia me engolir uma menina no banco de trás meu carro e enfim fiquei me passou eu comecei a tomar só que eu ficava completamente separada e ele só aumentava a dose até que eu decidi procurar um psiquiatra o que eu deveria ter feito desde o início né mas o meu preconceito e o medo de ser algo psiquiátrico não me deixou no Psiquiatra desde o começo no Psiquiatra ele me explicou que era uma crise de pânico e não a síndrome em si e que ele suspeitava tipo então eu comecei o tratamento e fui viajar na mesma semana eu tava na Bahia um hotel maravilhoso que eu já fui várias vezes e que gente eu não deixava de comer o pudim tapioca com leite condensado tinha lá tudo do café da manhã saudades mas dessa vez eu não conseguia nem sair do quarto então eu não conseguia comer também né então eu acabava pedindo serviço de quarto não para comer mas pela faca não tinha nada com tudo com carinho suficiente porque eu queria Então eu mandei mensagem o remédio para TDAH me jogou para uma das piores crises depressivas da minha vida e no mesmo instante o psiquiatra me respondeu e falou para parar com o remédio então TDAH foi descartado e a gente começou a investigação para ainda suposta bipolaridade eu passei o início de 2020 ainda suspeita e no comecinho de Junho eu tive uma crise maníaca que Fez o diagnóstico se confirmar eu lembro de ter ficado aliviada diagnóstico sabe porque foi uma sensação de meu Deus Encontraram o que tem de errado comigo porque assim sendo muito sincera se você também tem você vai entender era insustentável daquele jeito e como o transtorno mentais não tem cura eu seguindo meu tratamento mesmo quando eu tô bem porque ele continua salvando na minha vida todos os dias meu maior tempestade eu foi de 3 anos e 8 meses que só foi quebrado Porque eu tive essa bolacha e que além de transtorno bipolar também tive depressão pós-parto Mas isso é um assunto para outro e para quem tinha crise um mês não ficar três anos de 8 meses estava que é o espaço parece até mágica mas não é mágica nem milagre o tratamento certo pode mudar sua vida assim como mudou a minha e continuou mudando todos os dias então tá Não se esqueça disso porque você merece viver uma vida que vale a pena ser vivida,TBP,https://www.instagram.com/reel/DF3y46qyEnf/?igsh=MXBjbjdyM3VweWIzNw==,Instagram,321402,NÃO INCLUÍDO 
