ID,Transcription,Tag,Link,Platform,Views,Classificação
41,FIFA turista profissional durante 15 anos tive a Rua 4 anos em primeira edição e não me atravessar mas só por medidas publicou cara estava piando toda toda vermelha Gastei um botões companheiros Cheguei antes de Celebrar nome fui eu na esquina era amigo madeira passa pela câmera,TOC,https://www.instagram.com/reel/DCRhmDVMf_R/?igsh=MXdsajVvY2M4NmxzZA==,Instagram,2664871,Espanhol
52,o toque nada mais é do que uma ansiedade muito grande você tem momentos toque que o toque você tem isso o tempo inteiro então se você fala assim que volta de vez em quando é porque isso em algum momento teu nível de ansiedade aí aquela coisa que já começar a projetar futuro futuro né viver no futuro que você nem sabe se vai ser daquele jeito você começa a fazer uma mensagem para o teu cérebro de medo de incerteza E aí nesse momento ele começa a descarregar adrenalina na hora adrenalina que te deixa mais amedrontada e aí você começa a ter medo inclusive ter esses pensamentos que são produzidos que são pensamentos de medo,TOC,https://www.instagram.com/reel/CoQXDQKg_mF/?igsh=M3FrM3A4OGsxN2Q2,Instagram,1175636,Repetido
53,que que esse Ano Internacional e preta,TOC,https://www.instagram.com/reel/DGngHnbxyek/?igsh=OGt1cGt6aXI4dXAy,Instagram,6726106,Espanhol
54,Praça Santa Catarina é bom matar,TOC,https://www.instagram.com/reel/DJmzy-Ouqyf/?igsh=OWVoeXZscWplamw5,Instagram,137800,Espanhol
67,quando este o primeiro dia de trabalho e demanda nascer um banho é um regular ajuda ajuda,TOC,https://www.instagram.com/reel/DH1N0l5J-4x/?igsh=OG5nNWh1M3lzbWpu,Instagram,122277,Espanhol
68,alguém vai encontrar um veículo okm,TOC,https://www.instagram.com/reel/DJjZ3umqStx/?igsh=d2R3cnFoNjk5N3lm,Instagram,556314,Espanhol
69,Explique explique como sabe dizer nível esquece que ele é uma desconsideração 6% E desde ontem contigo sabia não levantou um papel de Justiça Jovem,TOC,https://www.instagram.com/reel/DGtulbCI6T6/?igsh=bDdmbm5pdzNwbGhp,Instagram,151956,Espanhol
80,toque tem cura com orientação correta não não tem cura para o toque e não tem cura para todos os transtornos psiquiátricos porque isso significaria dizer que ele não vai ter mais esses sintomas o que a gente trabalha na psicoterapia para o toque é ensinar sobre todas as dimensões de sintomas do toque desenvolver estratégias de enfrentamento para aquela dimensão de sintomas Então se por exemplo o paciente tem um toque de contaminação a gente vai fazer de tudo para eliminar esses sintomas Mas pode ser que três meses depois 5 meses depois uma situação de vulnerabilidade esses sintomas de contaminação pode mudar voltar então de uma outra forma ou surgir uma nova dimensão de sintomas Pode ser aí simetria verificação entre outras coisas mas como o paciente fez a psicoterapia e ele aprendeu E sabe como tratar também as outras dimensões ele vai conseguir eliminar os sintomas,TOC,https://www.instagram.com/reel/DGvIYpVMot8/?igsh=MWR2YzMxMm5sb3UxdQ==,Instagram,134028,ÚTIL
84,o toque É também um dos coisas mais desafiadoras o toque de pensamento mais desafiador ainda eu imagino que eu não consigo imaginar como é que parar com o pensamento ela acaba indo para depressão é a consequência por quê Porque leva o cérebro a exaustão que o toque só pensa coisa ruim meu filho por isso que é obsessivo o toque do pensamento não qualquer toque não mas no meu caso era o transtorno preciso compulsivo que eu tinha que fazer aquilo senão o mundo acabar é o é é isso aí ó quando você fala transtorno obsessivo obsessivo é porque você é verdade é verdade se eu falar se eu não fizesse aquilo a vida não teria sentido porque se é uma coisa boa não pode ser pensamento obsessivo obsessivo ele se repete ele é negativo,TOC,https://www.instagram.com/reel/ChqA9jBgGt5/?igsh=MWN0OHJ3Yzd4MTJpMw==,Instagram,1103168,Repetido
87,o toque nada mais é do que uma ansiedade muito grande você tem momentos toque que o toque você tem isso o tempo inteiro então se você fala assim que volta de vez em quando é porque isso em algum momento teu nível de ansiedade aí aquela coisa que já começar a projetar futuro futuro né viver no futuro que você nem sabe se vai ser daquele jeito você começa a fazer uma mensagem para o teu cérebro de medo de incerteza E aí nesse momento ele começa a descarregar adrenalina na hora adrenalina que te deixa mais amedrontada e aí você começa a ter medo inclusive ter esses pensamentos que são produzidos que são pensamentos de medo,TOC,https://www.instagram.com/reel/CoQXDQKg_mF/?igsh=MWtwYjQyYjR3bGp1NQ==,Instagram,1175636,Repetido
90,a gente conversando sobre Michael Jackson ele falou Michael Jackson mais Mania do Fernando toque grave e chegou uma hora que ele bateu ali na Psicose porque o toque muito grave pode evoluir para Psicose o que que é psicose quando a pessoa sai da realidade ela não começa a acreditar numa realidade que só é a realidade para ela não sei se lembra daquela cena do Michael Jackson entrando indo para o julgamento né e ele de guarda-chuva de pijama com olhar muito assustado aqui não olhar da Psicose o tanto que eu falei assim Falta um médico que gostasse desse cara porque ele não tinha condições de responder nada com outra realidade o que que leva Psicose é a medicação simplesmente uma doença que apareceu como uma doença que é tão conhecido diz que usou para mim e passa ouvir vozes ver coisas que não são reais ou pode ser consequência pelo uso pesado de drogas a pessoa tem aquela genética Quem fuma mais corre mais o risco de ter câncer que tem mais gatilho né,TOC,https://www.instagram.com/reel/CovPMQsAj-H/?igsh=MW9rdTFid3ZncDJhYg==,Instagram,1259397,Repetido
92,FIFA turista profissional durante 15 anos tive a Rua 4 anos em primeira edição e não me atravessar mas só por medidas publicou cara estava piando toda toda vermelha Gastei um botões companheiros Cheguei antes de Celebrar nome fui eu na esquina era amigo madeira passa pela câmera,TOC,https://www.instagram.com/reel/DCRhmDVMf_R/?igsh=aHJlbmZpZ2RucXM3,Instagram,2664873,Espanhol
94,Você sabe o que é transtorno dismórfico corporal é um transtorno relacionado ao transtorno obsessivo compulsivo onde a pessoa que tem ela enxerga um defeito em si mesmo mas esse defeito que ela enxerga a leva num prejuízo e no sofrimento intenso onde ela se compara com outras pessoas e ela busca incessantemente um padrão de perfeição buscando vários recursos que podem ser cirurgias plásticas procedimentos estéticos uso de anabolizantes esteroides compras de roupas kits de beleza bronzeamento exercícios intensos levantamento de peso e isso pode causar prejuízos na sua saúde física e prejuízos financeiros e isso ocupar na vida dessa pessoa diariamente de 3 a 8 horas as pessoas ao redor não percebem esse defeito e isso pode levar a depressão e até o suicídio,TOC,https://www.instagram.com/reel/DGePF7GxJrZ/?igsh=MW42ZjhsZGJzZ3Zibg==,Instagram,186099,Transtorno dismorfico corporal
95,quem tem toque é um sofredor você pode ter certeza não é brincadeira não sei É mesmo é verdade eu sei eu tinha palavras que eu não podia dizer se tu já teve esse tipo de palavra se não se fala eu me livrei dessa até comentei com uma profissão ontem eu não recebi eu me livrei porque eu tinha sempre uma palavra que se por acaso alguém falasse eu tinha que dizer contra a senha da palavra é ficava ali mas eu tava conversando com um amigo meu ele falou uma palavra que eu não que eu não falava né que eu não admitia né mas eu não falo há mais de 40 anos aí cada vez que ele falava eu cuspia aí ele daí a pouco ele falava de novo a palavra e eu Sofia três vezes aí depois mais uma vez ele falou eu cuspi a terceira vez para de falar essa palavra não vou ficar desidratado,TOC,https://www.instagram.com/reel/CooHQlagmsD/?igsh=MTl0aWxmbmdzd3YzbA==,Instagram,1237271,Repetido
0,transtorno obsessivo compulsivo transtorno obsessivo compulsivo transtorno obsessivo compulsivo Desculpa se eu não falasse três vezes alguma coisa ruim ia acontecer comigo vamos falar hoje sobre o toque um transtorno psiquiátrico super comum super sofrido e que muitas vezes não é identificado e tratado corretamente e para se chegar ao diagnóstico de toc dois sintomas podem existir de forma persistente e prejudicial obsessões e compulsões as obsessões são pensamentos e impulsos indesejados na cabeça do obsessivo toda hora ficam passando ideias intrusivas do tipo a sua mão ainda tá suja a casa está desorganizada aquela decoração não tá reta o suficiente a porta não pode ficar destrancada senão um bandido vai entrar a torneira pode estar pingando ainda ou até imagina se eu levantasse desse um soco na cara dessa Senhorinha bondosa que tá falando comigo ou pensamentos Mágicos como se eu não caminhar dando um passo em cada quadrado do piso um parente meu vai sofrer um acidente e tem muitos outros tipos ainda de ideias obsessivas principalmente com temas de contaminação prevenção de perigo impulsos agressivos ou sexuais preocupações com simetria ou acumulação e culpa ou rigidez Religiosa e essas ideias não só são intrusivas como também são egoístas tônicas ou seja obsessivo não concorda com essas ideias ele intelectualmente entende que elas não tem lógica e isso só deixa ele cada vez mais ansioso e desconfortável por causa delas e as compulsões acontecem porque o obsessivo fica tão ansioso que ele precisa fazer algo para lidar com essas preocupações e lógicas e exageradas então ele tem compulsões Lava a mão várias vezes ordena as coisas arruma casa confere repetidamente se trancou a porta ou outras medidas de segurança conta as coisas acumula reza sem parar ou até evita as pessoas e os ambientes pra conseguir amenizar toda aquela angústia Olha como toque pode ser sofrido e complexo tem pessoas com toque que perdem muito tempo do seu dia por causa dessas compulsões ou que atingem níveis altíssimos de ansiedade e estresse podendo até perder a sua funcionalidade nos casos mais graves as causas do toque são genéticas e ambientais e podem envolver também disfunções de neurotransmissores serotonina noradrenalina dopamina glutamato assim como a depressão ansiedade e outros transtornos psiquiátricos Mas o mais importante é que existem ótimas opções de tratamento atualmente a ciência avançou muito em relação ao toque no último século principais medidas são terapia especialmente a terapia cognitiva comportamental associada a terapia de Exposição e prevenção de resposta e os antidepressivos chamados inibidores da recaptação de serotonina ou até outras classes de antidepressivos e remédios em alguns casos dependendo de cada indivíduo e desenvolvimentos que ele tem então se você sofre de toque busca e tratamento e eu não vou repetir três vezes,TOC,https://vm.tiktok.com/ZMS25Dokf/,,64.000,ÚTIL
2,problema de transtorno obsessivo compulsivo ou conhecido como tal existe um transtornou em,TOC,https://vm.tiktok.com/ZMS252R5d/,,120.000,Espanhol
3,transtorno obsessivo compulsivo e não queremos priorizar Nossa sabemos que na frente tem que beber Assim na verdade eu esqueci estamos usando no estudo da maneira responsável Brasil,TOC,https://vm.tiktok.com/ZMS25AkNQ/,,20.000,Espanhol
4,alguém trazer isso mudaram ou querer eu quero essa semana que ele estava sempre em volume múltiplo de cinco esse foi meu primeiro toque primeiro no outro como colocar toda preta Miranda Paraná tá pouco boa opção ela arrasta ela trabalhou sozinho na Avenida porque se não demora e deixar nenhum na portaria da Anitta no mínimo para nunca falando do corpo toda comida no mercado e se ele não é menina nessa compra para fritar frase mentora comigo não aparece o alho para terminar tempo está contra cada um número se caiu né quando a sua palavra e se quando tomar boliviano perfeitamente interessadas na saída quando a diferença é 5 minutos para levantar que essa será ligado depois da época porque normalmente seria na primeira relação porque comigo ali a 40 minutos não tem relacionamento,TOC,https://vm.tiktok.com/ZMS25AkKH/,,2.000.000,Espanhol
5,você quer para o filha da puta do toque quem quer que seja que tenha inventado esse diagnóstico toque desinvestimento por favor velho eu simplesmente tenho que comer uma garfada para o lado direito uma garrafada para o lado esquerdo e agrafado do lado direito não pode ser mastigada pelo lado esquerdo da minha boca e o primeiro sempre é o direito e não só isso a garrafada precisa ser igual não pode ser uma puta garfada para um lado uma puta safada puta precisam ser garfada semelhantes eu fui descobrir só no passado que as pessoas mastigam tudo junto eu fiquei assim ó Como assim e eu tenho isso eu juro para vocês desde que eu lembro que eu como eu tenho isso Sei lá desde os quatro anos de idade eu lembro de eu pegar aí de um lado para o outro para mim isso é muito Claro não pode sofrer mais do que o outro Os dois têm que sofrer juntos e aí eu finalmente fiz a experiência né depois de descobrir que isso não era comum eu fiz a experiência de comer tudo junto parecia que eu tava aprendendo a comer de novo nossa sensação assim eu me arrepio só de lembrar mas infelizmente eu não consigo tipo assim aderir isso é o dia a dia tem que racionalizar e falar agora eu vou mastigar tudo junto mesmo assim quando eu tava mastigando tudo junto eu fico tentando prestar atenção ao seu lado não tava mastigando mais do que o outro gente de verdade isso não é possível e eu tenho isso pra outros pontos também né que nem o clássico linha no chão porra a gente foi difícil eu simplesmente não conseguia E aí juntava com isso de dos dois lados para eles estavam sofrer a mesma consequência das coisas quando eu pisava na linha de um lado eu tinha que pensar na linha do outro para ficar tudo para o universo ficar ligado E aí a evolução foi que simplesmente além das Linhas Claras que existiam no chão dos Pisos eu criava linhas imaginárias então por exemplo tinha uma Quina de uma parede eu criava uma linha nela traçava ela no chão que eu tava andando eu não podia pisar na Quina da parede gente mas que bosta não tem condição negócio desse não tem condição de sobreviver tipo assim porra você acha que eu ia ter possibilidade de não pisar em linha pronto eu ia ser engolida por um animal silvestre que raiva velho configurar o meu cérebro para ele voltar ao normal,TOC,https://vm.tiktok.com/ZMS25WwWy/,,369.000,EXPERIÊNCIA PESSOAL
8,Quina 3 segundos para carregar para passar 3 vezes,TOC,https://vm.tiktok.com/ZMS25v5Yc/,,167.000,Espanhol
12,me acordei agora e me lembrei de tu fofinha Mãe a senhora fez o quê de carne hoje para o almoço galinha bebê sacasse,TOC,https://vm.tiktok.com/ZMS25Vw5X/,,4.100.000,Não está relacionado ao TOC
13,teve show para Android da Paz Taiana as cólica mostra-me,TOC,https://vm.tiktok.com/ZMS25QQ1R/,,4.900.000,Francês 
17,despertar 9:40 resultado,TOC,https://vm.tiktok.com/ZMS25KhL3/,,94.000,Espanhol
18,toque é um transtorno de ansiedade mas muito muito grave claro que você tem desde o traço toque são pessoas mais perfeccionistas pessoas que tendem a um pessimismo pensamentos mais intrusivos pessoas mais ritualizadas isso é um traço não é ruim são pessoas muito certas muito corretas quando você entra na doença toque no transtorno obsessivo compulsivo a um grande sofrimento essa pessoa vive sequestrada na própria mente e a sensação é que só ele pensa aquilo que os pensamentos negativos no toque são intrusivos e são repetitivos ou seja ele se introduzem no pensamento da pessoa e eles ficam repetindo como se fosse um disco de vinil antigo arranhado então ele repete repete levanta uma exaustão do cérebro por isso que é muito comum os paciente de toque não tratado evoluírem para depressão,TOC,https://vm.tiktok.com/ZMS25TK1n/,,39.000,ÚTIL
26,toda natural nunca fiz uma plástica e garanto para você que é carne de primeira gostosa deliciosa macia e que você vai amar e eu quero,TOC,https://vm.tiktok.com/ZMS2aFsq9/,,263.000,Não está relacionado ao TOC
29,gente eu tô com tanto piolho mas tanto do piolho na minha cabeça que eu não sei mais o que eu faço aqui tá branco certo eu vou pentear meus cabelos aqui em cima e vocês vão ver os boi caindo da minha cabeça Eita olha isso Olha isso Tantão as pessoas falam Nossa Lulu seu cabelo é tão bonito como é que você trata piolho tá cheio de piolho tem uma fazenda aqui de piolho só,TOC,https://vm.tiktok.com/ZMS2xbwdx/,,3.400.000,Não está relacionado ao TOC
33,no poeira respirar pelo nariz eu estou fazendo aquela que eu fazia a motora é a Maria e as a linguiça,TOC,https://vm.tiktok.com/ZMS2xxWjX/,,12.000.000,Espanhol
35,melhor não um toque para mim tá você quer merenda um pensamento totalmente não sei porque metade cabra passa e não sei ligar só pessoal é isso aí para mim ser filho demônio isso na Catástrofe e para,TOC,https://vm.tiktok.com/ZMS2xc72g/,,13.000,Espanhol
